# Species fraction against time
"time, first a value, second a value"
215.0,0.9477221220268074,0.009842203836563847
215.10000000000002,0.94641154219797,0.009647975463398259
215.20000000000002,0.9450520595816284,0.009466463282688993
215.3,0.9436428203916943,0.009297096758717212
215.4,0.9421828787722575,0.009139341914175364
215.5,0.9406711985659311,0.00899269940374876
215.60000000000002,0.9391066547367468,0.008856702677733747
215.70000000000002,0.9374880344716884,0.008730916235053381
215.8,0.935814037983081,0.008614933964406978
215.9,0.9340832790323528,0.00850837757177877
216.0,0.9322942851941411,0.00841089509211931
216.10000000000002,0.930445497878349,0.008322159482688616
216.20000000000002,0.9285352721265319,0.008241867295300798
216.3,0.9265618761979435,0.00816973742452564
216.4,0.9245234909596545,0.008105509928773787
216.5,0.9224182090944072,0.008048944921110556
216.60000000000002,0.920244034139264,0.007999821526601282
216.70000000000002,0.9179988793676503,0.007957936902982075
216.8,0.9156805665270958,0.007923105321468006
216.9,0.9132868244448289,0.00789515730455106
217.0,0.9108152875133905,0.007873938817698151
217.10000000000002,0.9082634940686153,0.007859310511931592
217.20000000000002,0.9056288846726711,0.007851147014356965
217.3,0.9029088003153818,0.007849336263794025
217.4,0.9001004805477767,0.007853778888762418
217.5,0.8972010615627362,0.007864387625173755
217.60000000000002,0.8942075742387449,0.007881086771183404
217.70000000000002,0.8911169421641445,0.007903811676757742
217.8,0.8879259796609128,0.007932508265614608
217.9,0.884631389828906,0.007967132587295356
218.0,0.8812297626337166,0.008007650397225641
218.10000000000002,0.87771757306384,0.008054036762718299
218.20000000000002,0.874091179385746,0.008106275692965154
218.3,0.870346821528744,0.008164359791154947
218.4,0.8664806196352552,0.008228289926941832
218.5,0.8624885728162944,0.008298074927572893
218.60000000000002,0.8583665581566632,0.008373731286064041
218.70000000000002,0.8541103300196131,0.008455282884891505
218.8,0.8497155197065921,0.00854276073374105
218.9,0.8451776355341948,0.008636202719929424
219.0,0.8404920633976464,0.008735653370182407
219.10000000000002,0.8356540678981113,0.008841163622521589
219.20000000000002,0.8306587941198794,0.008952790607077956
219.3,0.8255012701530996,0.009070597434714733
219.4,0.8201764104682334,0.009194652992405175
219.5,0.814679020259843,0.009325031744373323
219.60000000000002,0.8090038008897169,0.009461813538067559
219.70000000000002,0.8031453565726985,0.00960508341409842
